[21:11:46.921] Namespace(base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', dataset_name='LA', deterministic=1, ema_decay=0.99, exp='vnet', gpu='2', labeled_bs=2, labelnum=25, max_iterations=10000, max_samples=123, model='UAMT', root_path='/data/omnisky/postgraduate/Yb/data_set/LASet/', seed=1337)
[21:12:22.585] Namespace(base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', dataset_name='LA', deterministic=1, ema_decay=0.99, exp='vnet', gpu='2', labeled_bs=2, labelnum=25, max_iterations=10000, max_samples=123, model='UAMT', root_path='/data/omnisky/postgraduate/Yb/data_set/LASet/data', seed=1337)
[21:12:25.376] 12 itertations per epoch
[21:12:27.742] iteration 1 : loss : 0.648542 cons_dist: 0.140832, loss_weight: 0.000674
[21:12:45.182] iteration 20 : loss : 0.450365 cons_dist: 0.008303, loss_weight: 0.000674
[21:12:46.065] iteration 21 : loss : 0.439911 cons_dist: 0.023766, loss_weight: 0.000674
[21:12:46.948] iteration 22 : loss : 0.435875 cons_dist: 0.005439, loss_weight: 0.000674
[21:12:47.830] iteration 23 : loss : 0.487135 cons_dist: 0.014018, loss_weight: 0.000674
[21:12:48.714] iteration 24 : loss : 0.452061 cons_dist: 0.021328, loss_weight: 0.000674
[21:12:50.183] iteration 25 : loss : 0.501935 cons_dist: 0.027278, loss_weight: 0.000674
[21:12:51.069] iteration 26 : loss : 0.397952 cons_dist: 0.017207, loss_weight: 0.000674
[21:12:51.955] iteration 27 : loss : 0.456956 cons_dist: 0.011297, loss_weight: 0.000674
[21:12:52.842] iteration 28 : loss : 0.473589 cons_dist: 0.013128, loss_weight: 0.000674
[21:12:53.728] iteration 29 : loss : 0.487968 cons_dist: 0.010010, loss_weight: 0.000674
[21:12:54.614] iteration 30 : loss : 0.425875 cons_dist: 0.060590, loss_weight: 0.000674
[21:12:55.503] iteration 31 : loss : 0.419187 cons_dist: 0.009608, loss_weight: 0.000674
[21:12:56.391] iteration 32 : loss : 0.518090 cons_dist: 0.020822, loss_weight: 0.000674
[21:12:57.280] iteration 33 : loss : 0.456088 cons_dist: 0.014673, loss_weight: 0.000674
[21:12:58.167] iteration 34 : loss : 0.438300 cons_dist: 0.019251, loss_weight: 0.000674
[21:12:59.058] iteration 35 : loss : 0.455787 cons_dist: 0.068680, loss_weight: 0.000674
[21:12:59.954] iteration 36 : loss : 0.545167 cons_dist: 0.009735, loss_weight: 0.000674
[21:13:01.464] iteration 37 : loss : 0.454859 cons_dist: 0.006982, loss_weight: 0.000674
[21:13:02.357] iteration 38 : loss : 0.436033 cons_dist: 0.011832, loss_weight: 0.000674
[21:13:03.251] iteration 39 : loss : 0.432409 cons_dist: 0.025442, loss_weight: 0.000674
[21:13:04.145] iteration 40 : loss : 0.474781 cons_dist: 0.004746, loss_weight: 0.000674
[21:13:05.039] iteration 41 : loss : 0.457629 cons_dist: 0.053005, loss_weight: 0.000674
[21:13:05.932] iteration 42 : loss : 0.456997 cons_dist: 0.006788, loss_weight: 0.000674
[21:13:06.824] iteration 43 : loss : 0.475390 cons_dist: 0.010660, loss_weight: 0.000674
[21:13:07.721] iteration 44 : loss : 0.449720 cons_dist: 0.024242, loss_weight: 0.000674
[21:13:08.616] iteration 45 : loss : 0.494820 cons_dist: 0.007570, loss_weight: 0.000674
[21:13:09.514] iteration 46 : loss : 0.412307 cons_dist: 0.018490, loss_weight: 0.000674
[21:13:10.409] iteration 47 : loss : 0.447382 cons_dist: 0.018121, loss_weight: 0.000674
[21:13:11.308] iteration 48 : loss : 0.420057 cons_dist: 0.021691, loss_weight: 0.000674
[21:13:12.807] iteration 49 : loss : 0.408956 cons_dist: 0.006806, loss_weight: 0.000674
[21:13:13.704] iteration 50 : loss : 0.369990 cons_dist: 0.025185, loss_weight: 0.000674
[21:13:14.778] iteration 51 : loss : 0.453634 cons_dist: 0.012732, loss_weight: 0.000674
[21:13:15.675] iteration 52 : loss : 0.377737 cons_dist: 0.036755, loss_weight: 0.000674
[21:13:16.573] iteration 53 : loss : 0.397010 cons_dist: 0.014919, loss_weight: 0.000674
[21:13:17.471] iteration 54 : loss : 0.428455 cons_dist: 0.008550, loss_weight: 0.000674
[21:13:18.370] iteration 55 : loss : 0.448024 cons_dist: 0.010972, loss_weight: 0.000674
[21:13:19.269] iteration 56 : loss : 0.373758 cons_dist: 0.006022, loss_weight: 0.000674
[21:13:20.171] iteration 57 : loss : 0.371650 cons_dist: 0.009407, loss_weight: 0.000674
[21:13:21.073] iteration 58 : loss : 0.490588 cons_dist: 0.008914, loss_weight: 0.000674
[21:13:21.974] iteration 59 : loss : 0.343715 cons_dist: 0.006409, loss_weight: 0.000674
[21:13:22.874] iteration 60 : loss : 0.378810 cons_dist: 0.013785, loss_weight: 0.000674
[21:13:24.383] iteration 61 : loss : 0.328357 cons_dist: 0.006639, loss_weight: 0.000674
[21:13:25.284] iteration 62 : loss : 0.428902 cons_dist: 0.012055, loss_weight: 0.000674
[21:13:26.189] iteration 63 : loss : 0.364261 cons_dist: 0.006114, loss_weight: 0.000674
[21:13:27.091] iteration 64 : loss : 0.439105 cons_dist: 0.005515, loss_weight: 0.000674
[21:13:27.995] iteration 65 : loss : 0.461661 cons_dist: 0.008205, loss_weight: 0.000674
[21:13:28.898] iteration 66 : loss : 0.330841 cons_dist: 0.022321, loss_weight: 0.000674
[21:13:29.800] iteration 67 : loss : 0.439627 cons_dist: 0.005798, loss_weight: 0.000674
[21:13:30.702] iteration 68 : loss : 0.377568 cons_dist: 0.009565, loss_weight: 0.000674
[21:13:31.605] iteration 69 : loss : 0.370938 cons_dist: 0.007238, loss_weight: 0.000674
[21:13:32.508] iteration 70 : loss : 0.347366 cons_dist: 0.019318, loss_weight: 0.000674
[21:13:33.417] iteration 71 : loss : 0.402048 cons_dist: 0.016178, loss_weight: 0.000674
[21:13:34.324] iteration 72 : loss : 0.357973 cons_dist: 0.012554, loss_weight: 0.000674
[21:13:35.820] iteration 73 : loss : 0.347301 cons_dist: 0.011809, loss_weight: 0.000674
[21:13:36.729] iteration 74 : loss : 0.366963 cons_dist: 0.021272, loss_weight: 0.000674
[21:13:37.636] iteration 75 : loss : 0.339743 cons_dist: 0.006514, loss_weight: 0.000674
[21:13:38.546] iteration 76 : loss : 0.345881 cons_dist: 0.006009, loss_weight: 0.000674
[21:13:39.458] iteration 77 : loss : 0.380914 cons_dist: 0.028596, loss_weight: 0.000674
[21:13:40.366] iteration 78 : loss : 0.297098 cons_dist: 0.009291, loss_weight: 0.000674
[21:13:41.275] iteration 79 : loss : 0.402916 cons_dist: 0.007215, loss_weight: 0.000674
[21:13:42.181] iteration 80 : loss : 0.460659 cons_dist: 0.012401, loss_weight: 0.000674
[21:13:43.091] iteration 81 : loss : 0.337765 cons_dist: 0.011427, loss_weight: 0.000674
[21:13:44.000] iteration 82 : loss : 0.258074 cons_dist: 0.008826, loss_weight: 0.000674
[21:13:44.909] iteration 83 : loss : 0.391324 cons_dist: 0.007737, loss_weight: 0.000674
[21:13:45.819] iteration 84 : loss : 0.327330 cons_dist: 0.034608, loss_weight: 0.000674
[21:13:47.383] iteration 85 : loss : 0.370420 cons_dist: 0.004712, loss_weight: 0.000674
[21:13:48.295] iteration 86 : loss : 0.353032 cons_dist: 0.002942, loss_weight: 0.000674
[21:13:49.206] iteration 87 : loss : 0.374598 cons_dist: 0.006168, loss_weight: 0.000674
[21:13:50.115] iteration 88 : loss : 0.421398 cons_dist: 0.010514, loss_weight: 0.000674
[21:13:51.026] iteration 89 : loss : 0.324114 cons_dist: 0.016334, loss_weight: 0.000674
[21:13:51.936] iteration 90 : loss : 0.381909 cons_dist: 0.007920, loss_weight: 0.000674
[21:13:52.845] iteration 91 : loss : 0.257426 cons_dist: 0.019951, loss_weight: 0.000674
[21:13:53.756] iteration 92 : loss : 0.430056 cons_dist: 0.005994, loss_weight: 0.000674
[21:13:54.667] iteration 93 : loss : 0.351819 cons_dist: 0.024240, loss_weight: 0.000674
[21:13:55.578] iteration 94 : loss : 0.395780 cons_dist: 0.013762, loss_weight: 0.000674
[21:13:56.491] iteration 95 : loss : 0.341006 cons_dist: 0.015578, loss_weight: 0.000674
[21:13:57.402] iteration 96 : loss : 0.337590 cons_dist: 0.007903, loss_weight: 0.000674
[21:13:58.963] iteration 97 : loss : 0.308080 cons_dist: 0.014759, loss_weight: 0.000674
[21:13:59.875] iteration 98 : loss : 0.309140 cons_dist: 0.015326, loss_weight: 0.000674
[21:14:00.787] iteration 99 : loss : 0.244284 cons_dist: 0.007306, loss_weight: 0.000674
[21:14:01.700] iteration 100 : loss : 0.283642 cons_dist: 0.012420, loss_weight: 0.000674
[21:14:02.786] iteration 101 : loss : 0.324721 cons_dist: 0.014762, loss_weight: 0.000674
[21:14:03.698] iteration 102 : loss : 0.219460 cons_dist: 0.006680, loss_weight: 0.000674
[21:14:04.611] iteration 103 : loss : 0.353454 cons_dist: 0.024067, loss_weight: 0.000674
[21:14:05.524] iteration 104 : loss : 0.414067 cons_dist: 0.025992, loss_weight: 0.000674
[21:14:06.437] iteration 105 : loss : 0.277092 cons_dist: 0.005100, loss_weight: 0.000674
[21:14:07.348] iteration 106 : loss : 0.275348 cons_dist: 0.003900, loss_weight: 0.000674
[21:14:08.264] iteration 107 : loss : 0.348449 cons_dist: 0.007121, loss_weight: 0.000674
[21:14:09.181] iteration 108 : loss : 0.263212 cons_dist: 0.012191, loss_weight: 0.000674
[21:14:10.732] iteration 109 : loss : 0.318484 cons_dist: 0.008586, loss_weight: 0.000674
[21:14:11.647] iteration 110 : loss : 0.313599 cons_dist: 0.006466, loss_weight: 0.000674
[21:14:12.563] iteration 111 : loss : 0.320970 cons_dist: 0.006801, loss_weight: 0.000674
[21:14:13.479] iteration 112 : loss : 0.270258 cons_dist: 0.016750, loss_weight: 0.000674
[21:14:14.396] iteration 113 : loss : 0.405213 cons_dist: 0.008821, loss_weight: 0.000674
[21:14:15.312] iteration 114 : loss : 0.439265 cons_dist: 0.009309, loss_weight: 0.000674
[21:14:16.228] iteration 115 : loss : 0.297053 cons_dist: 0.026008, loss_weight: 0.000674
[21:14:17.148] iteration 116 : loss : 0.316136 cons_dist: 0.019912, loss_weight: 0.000674
[21:14:18.065] iteration 117 : loss : 0.286191 cons_dist: 0.008664, loss_weight: 0.000674
[21:14:18.988] iteration 118 : loss : 0.354992 cons_dist: 0.015972, loss_weight: 0.000674
[21:14:19.904] iteration 119 : loss : 0.276550 cons_dist: 0.006537, loss_weight: 0.000674
[21:14:20.822] iteration 120 : loss : 0.368199 cons_dist: 0.038794, loss_weight: 0.000674
[21:14:22.422] iteration 121 : loss : 0.280178 cons_dist: 0.015011, loss_weight: 0.000674
[21:14:23.339] iteration 122 : loss : 0.336500 cons_dist: 0.002453, loss_weight: 0.000674
[21:14:24.256] iteration 123 : loss : 0.218809 cons_dist: 0.009878, loss_weight: 0.000674
[21:14:25.174] iteration 124 : loss : 0.284921 cons_dist: 0.013838, loss_weight: 0.000674
[21:14:26.092] iteration 125 : loss : 0.240936 cons_dist: 0.002934, loss_weight: 0.000674
[21:14:27.010] iteration 126 : loss : 0.360628 cons_dist: 0.011063, loss_weight: 0.000674
[21:14:27.927] iteration 127 : loss : 0.342434 cons_dist: 0.006966, loss_weight: 0.000674
[21:14:28.845] iteration 128 : loss : 0.304046 cons_dist: 0.027067, loss_weight: 0.000674
[21:14:29.763] iteration 129 : loss : 0.212269 cons_dist: 0.006113, loss_weight: 0.000674
[21:14:30.680] iteration 130 : loss : 0.218396 cons_dist: 0.004997, loss_weight: 0.000674
[21:14:31.599] iteration 131 : loss : 0.298322 cons_dist: 0.017041, loss_weight: 0.000674
[21:14:32.516] iteration 132 : loss : 0.221328 cons_dist: 0.038099, loss_weight: 0.000674
[21:14:34.104] iteration 133 : loss : 0.347840 cons_dist: 0.014198, loss_weight: 0.000674
[21:14:35.021] iteration 134 : loss : 0.317802 cons_dist: 0.014023, loss_weight: 0.000674
[21:14:35.938] iteration 135 : loss : 0.308694 cons_dist: 0.021842, loss_weight: 0.000674
[21:14:36.855] iteration 136 : loss : 0.343702 cons_dist: 0.026349, loss_weight: 0.000674
[21:14:37.773] iteration 137 : loss : 0.329706 cons_dist: 0.006343, loss_weight: 0.000674
[21:14:38.690] iteration 138 : loss : 0.224349 cons_dist: 0.008695, loss_weight: 0.000674
[21:14:39.608] iteration 139 : loss : 0.273163 cons_dist: 0.010974, loss_weight: 0.000674
[21:14:40.524] iteration 140 : loss : 0.267678 cons_dist: 0.016401, loss_weight: 0.000674
[21:14:41.441] iteration 141 : loss : 0.227507 cons_dist: 0.005352, loss_weight: 0.000674
[21:14:42.358] iteration 142 : loss : 0.231663 cons_dist: 0.003717, loss_weight: 0.000674
[21:14:43.274] iteration 143 : loss : 0.217737 cons_dist: 0.033966, loss_weight: 0.000674
[21:14:44.191] iteration 144 : loss : 0.237032 cons_dist: 0.003317, loss_weight: 0.000674
[21:14:45.802] iteration 145 : loss : 0.330256 cons_dist: 0.007182, loss_weight: 0.000674
[21:14:46.717] iteration 146 : loss : 0.291344 cons_dist: 0.003033, loss_weight: 0.000674
[21:14:47.631] iteration 147 : loss : 0.423387 cons_dist: 0.013090, loss_weight: 0.000674
[21:14:48.547] iteration 148 : loss : 0.289815 cons_dist: 0.012576, loss_weight: 0.000674
[21:14:49.463] iteration 149 : loss : 0.312756 cons_dist: 0.012696, loss_weight: 0.000674
[21:14:50.378] iteration 150 : loss : 0.301778 cons_dist: 0.040294, loss_weight: 0.000674
[21:14:51.459] iteration 151 : loss : 0.278110 cons_dist: 0.005085, loss_weight: 0.000862
[21:14:52.375] iteration 152 : loss : 0.277137 cons_dist: 0.004965, loss_weight: 0.000862
[21:14:53.291] iteration 153 : loss : 0.196810 cons_dist: 0.007656, loss_weight: 0.000862
[21:14:54.208] iteration 154 : loss : 0.202449 cons_dist: 0.011744, loss_weight: 0.000862
[21:14:55.123] iteration 155 : loss : 0.202080 cons_dist: 0.006304, loss_weight: 0.000862
[21:14:56.039] iteration 156 : loss : 0.361938 cons_dist: 0.014435, loss_weight: 0.000862
[21:14:57.625] iteration 157 : loss : 0.300569 cons_dist: 0.013067, loss_weight: 0.000862
[21:14:58.539] iteration 158 : loss : 0.170821 cons_dist: 0.009669, loss_weight: 0.000862
[21:14:59.455] iteration 159 : loss : 0.254005 cons_dist: 0.004764, loss_weight: 0.000862
[21:15:00.372] iteration 160 : loss : 0.244606 cons_dist: 0.017648, loss_weight: 0.000862
[21:15:01.288] iteration 161 : loss : 0.255204 cons_dist: 0.010099, loss_weight: 0.000862
[21:15:02.204] iteration 162 : loss : 0.266641 cons_dist: 0.004956, loss_weight: 0.000862
[21:15:03.119] iteration 163 : loss : 0.571387 cons_dist: 0.009187, loss_weight: 0.000862
[21:15:04.039] iteration 164 : loss : 0.299720 cons_dist: 0.008005, loss_weight: 0.000862
[21:15:04.955] iteration 165 : loss : 0.262078 cons_dist: 0.016950, loss_weight: 0.000862
[21:15:05.871] iteration 166 : loss : 0.210052 cons_dist: 0.010185, loss_weight: 0.000862
[21:15:06.787] iteration 167 : loss : 0.268220 cons_dist: 0.005091, loss_weight: 0.000862
[21:15:07.707] iteration 168 : loss : 0.238122 cons_dist: 0.007417, loss_weight: 0.000862
[21:15:09.307] iteration 169 : loss : 0.289678 cons_dist: 0.003980, loss_weight: 0.000862
[21:15:10.225] iteration 170 : loss : 0.318199 cons_dist: 0.009681, loss_weight: 0.000862
[21:15:11.141] iteration 171 : loss : 0.353698 cons_dist: 0.004087, loss_weight: 0.000862
[21:15:12.060] iteration 172 : loss : 0.361137 cons_dist: 0.002753, loss_weight: 0.000862
[21:15:12.977] iteration 173 : loss : 0.267192 cons_dist: 0.036362, loss_weight: 0.000862
[21:15:13.893] iteration 174 : loss : 0.208882 cons_dist: 0.004661, loss_weight: 0.000862
[21:15:14.809] iteration 175 : loss : 0.303367 cons_dist: 0.026437, loss_weight: 0.000862
[21:15:15.726] iteration 176 : loss : 0.298978 cons_dist: 0.010218, loss_weight: 0.000862
[21:15:16.641] iteration 177 : loss : 0.187040 cons_dist: 0.008271, loss_weight: 0.000862
[21:15:17.556] iteration 178 : loss : 0.368015 cons_dist: 0.021149, loss_weight: 0.000862
[21:15:18.472] iteration 179 : loss : 0.394025 cons_dist: 0.044306, loss_weight: 0.000862
[21:15:19.386] iteration 180 : loss : 0.234953 cons_dist: 0.011783, loss_weight: 0.000862
[21:15:20.928] iteration 181 : loss : 0.351634 cons_dist: 0.013572, loss_weight: 0.000862
[21:15:21.845] iteration 182 : loss : 0.313495 cons_dist: 0.007971, loss_weight: 0.000862
[21:15:22.763] iteration 183 : loss : 0.163773 cons_dist: 0.008212, loss_weight: 0.000862
[21:15:23.680] iteration 184 : loss : 0.328981 cons_dist: 0.011413, loss_weight: 0.000862
[21:15:24.596] iteration 185 : loss : 0.227494 cons_dist: 0.008852, loss_weight: 0.000862
[21:15:25.511] iteration 186 : loss : 0.370896 cons_dist: 0.018053, loss_weight: 0.000862
[21:15:26.427] iteration 187 : loss : 0.219473 cons_dist: 0.009425, loss_weight: 0.000862
[21:15:27.346] iteration 188 : loss : 0.276759 cons_dist: 0.014392, loss_weight: 0.000862
[21:15:28.263] iteration 189 : loss : 0.418147 cons_dist: 0.012078, loss_weight: 0.000862
[21:15:29.180] iteration 190 : loss : 0.279209 cons_dist: 0.018019, loss_weight: 0.000862
[21:15:30.097] iteration 191 : loss : 0.257290 cons_dist: 0.007191, loss_weight: 0.000862
[21:15:31.014] iteration 192 : loss : 0.329463 cons_dist: 0.009472, loss_weight: 0.000862
[21:15:32.504] iteration 193 : loss : 0.206841 cons_dist: 0.010354, loss_weight: 0.000862
[21:15:33.420] iteration 194 : loss : 0.222712 cons_dist: 0.010435, loss_weight: 0.000862
[21:15:34.338] iteration 195 : loss : 0.281778 cons_dist: 0.009260, loss_weight: 0.000862
[21:15:35.255] iteration 196 : loss : 0.212851 cons_dist: 0.007714, loss_weight: 0.000862
[21:15:36.172] iteration 197 : loss : 0.329750 cons_dist: 0.033276, loss_weight: 0.000862
[21:15:37.087] iteration 198 : loss : 0.370829 cons_dist: 0.006065, loss_weight: 0.000862
[21:15:38.003] iteration 199 : loss : 0.250873 cons_dist: 0.004941, loss_weight: 0.000862
[21:15:38.919] iteration 200 : loss : 0.216382 cons_dist: 0.011884, loss_weight: 0.000862
[21:15:40.024] iteration 201 : loss : 0.217611 cons_dist: 0.005254, loss_weight: 0.000862
[21:15:40.938] iteration 202 : loss : 0.215510 cons_dist: 0.017095, loss_weight: 0.000862
[21:15:41.852] iteration 203 : loss : 0.183847 cons_dist: 0.014644, loss_weight: 0.000862
[21:15:42.768] iteration 204 : loss : 0.309039 cons_dist: 0.008769, loss_weight: 0.000862
[21:15:44.243] iteration 205 : loss : 0.377183 cons_dist: 0.016166, loss_weight: 0.000862
[21:15:45.160] iteration 206 : loss : 0.214671 cons_dist: 0.005806, loss_weight: 0.000862
[21:15:46.075] iteration 207 : loss : 0.383033 cons_dist: 0.007845, loss_weight: 0.000862
[21:15:59.145] Namespace(base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', dataset_name='LA', deterministic=1, ema_decay=0.99, exp='vnet', gpu='2', labeled_bs=2, labelnum=25, max_iterations=6000, max_samples=123, model='UAMT', root_path='/data/omnisky/postgraduate/Yb/data_set/LASet/data', seed=1337)
[21:16:01.941] 12 itertations per epoch
[21:16:03.789] iteration 1 : loss : 0.648542 cons_dist: 0.140832, loss_weight: 0.000674
[21:16:04.692] iteration 2 : loss : 0.704431 cons_dist: 0.054942, loss_weight: 0.000674
[21:16:05.595] iteration 3 : loss : 0.690068 cons_dist: 0.052918, loss_weight: 0.000674
[21:16:06.498] iteration 4 : loss : 0.736409 cons_dist: 0.026143, loss_weight: 0.000674
[21:16:07.401] iteration 5 : loss : 0.581076 cons_dist: 0.044105, loss_weight: 0.000674
[21:16:08.306] iteration 6 : loss : 0.595807 cons_dist: 0.237005, loss_weight: 0.000674
[21:16:09.209] iteration 7 : loss : 0.600371 cons_dist: 0.049812, loss_weight: 0.000674
[21:16:10.109] iteration 8 : loss : 0.546735 cons_dist: 0.112361, loss_weight: 0.000674
[21:16:11.013] iteration 9 : loss : 0.604671 cons_dist: 0.041595, loss_weight: 0.000674
[21:16:11.918] iteration 10 : loss : 0.516899 cons_dist: 0.020011, loss_weight: 0.000674
[21:16:12.823] iteration 11 : loss : 0.553472 cons_dist: 0.037880, loss_weight: 0.000674
[21:16:13.729] iteration 12 : loss : 0.520413 cons_dist: 0.065050, loss_weight: 0.000674
[21:16:15.300] iteration 13 : loss : 0.582322 cons_dist: 0.052440, loss_weight: 0.000674
[21:16:16.205] iteration 14 : loss : 0.551276 cons_dist: 0.032363, loss_weight: 0.000674
[21:16:17.112] iteration 15 : loss : 0.498399 cons_dist: 0.018341, loss_weight: 0.000674
[21:16:18.021] iteration 16 : loss : 0.501232 cons_dist: 0.005638, loss_weight: 0.000674
[21:16:18.928] iteration 17 : loss : 0.442589 cons_dist: 0.020131, loss_weight: 0.000674
[21:16:19.837] iteration 18 : loss : 0.515542 cons_dist: 0.029578, loss_weight: 0.000674
[21:16:20.747] iteration 19 : loss : 0.551481 cons_dist: 0.025846, loss_weight: 0.000674
[21:16:21.655] iteration 20 : loss : 0.450543 cons_dist: 0.008360, loss_weight: 0.000674
[21:16:22.564] iteration 21 : loss : 0.439827 cons_dist: 0.023664, loss_weight: 0.000674
[21:16:23.474] iteration 22 : loss : 0.435838 cons_dist: 0.005410, loss_weight: 0.000674
[21:16:24.383] iteration 23 : loss : 0.487228 cons_dist: 0.014092, loss_weight: 0.000674
[21:16:25.293] iteration 24 : loss : 0.452716 cons_dist: 0.021236, loss_weight: 0.000674
[21:16:26.858] iteration 25 : loss : 0.501833 cons_dist: 0.027295, loss_weight: 0.000674
[21:16:27.768] iteration 26 : loss : 0.398055 cons_dist: 0.017240, loss_weight: 0.000674
[21:16:28.680] iteration 27 : loss : 0.457036 cons_dist: 0.011286, loss_weight: 0.000674
[21:16:29.592] iteration 28 : loss : 0.473997 cons_dist: 0.013027, loss_weight: 0.000674
[21:16:30.503] iteration 29 : loss : 0.488569 cons_dist: 0.009915, loss_weight: 0.000674
[21:16:31.417] iteration 30 : loss : 0.425228 cons_dist: 0.060460, loss_weight: 0.000674
[21:16:32.327] iteration 31 : loss : 0.420664 cons_dist: 0.009518, loss_weight: 0.000674
[21:16:33.239] iteration 32 : loss : 0.518222 cons_dist: 0.020816, loss_weight: 0.000674
[21:16:34.153] iteration 33 : loss : 0.456392 cons_dist: 0.014444, loss_weight: 0.000674
[21:16:35.067] iteration 34 : loss : 0.438768 cons_dist: 0.019215, loss_weight: 0.000674
[21:16:35.979] iteration 35 : loss : 0.456359 cons_dist: 0.068703, loss_weight: 0.000674
[21:16:36.892] iteration 36 : loss : 0.545465 cons_dist: 0.009648, loss_weight: 0.000674
[21:16:38.582] iteration 37 : loss : 0.455009 cons_dist: 0.006937, loss_weight: 0.000674
[21:16:39.497] iteration 38 : loss : 0.435719 cons_dist: 0.012212, loss_weight: 0.000674
[21:16:40.411] iteration 39 : loss : 0.433689 cons_dist: 0.025623, loss_weight: 0.000674
[21:16:41.327] iteration 40 : loss : 0.474023 cons_dist: 0.004730, loss_weight: 0.000674
[21:16:42.244] iteration 41 : loss : 0.457947 cons_dist: 0.053389, loss_weight: 0.000674
[21:16:43.157] iteration 42 : loss : 0.457455 cons_dist: 0.006794, loss_weight: 0.000674
[21:16:44.071] iteration 43 : loss : 0.476204 cons_dist: 0.010618, loss_weight: 0.000674
[21:16:44.988] iteration 44 : loss : 0.451971 cons_dist: 0.023985, loss_weight: 0.000674
[21:16:45.907] iteration 45 : loss : 0.495878 cons_dist: 0.007464, loss_weight: 0.000674
[21:16:46.825] iteration 46 : loss : 0.414137 cons_dist: 0.018457, loss_weight: 0.000674
[21:16:47.742] iteration 47 : loss : 0.449795 cons_dist: 0.017971, loss_weight: 0.000674
[21:16:48.661] iteration 48 : loss : 0.422281 cons_dist: 0.021805, loss_weight: 0.000674
[21:16:50.235] iteration 49 : loss : 0.410665 cons_dist: 0.006670, loss_weight: 0.000674
[21:16:51.153] iteration 50 : loss : 0.376002 cons_dist: 0.025657, loss_weight: 0.000674
[21:16:52.246] iteration 51 : loss : 0.455825 cons_dist: 0.012807, loss_weight: 0.000674
[21:16:53.163] iteration 52 : loss : 0.376592 cons_dist: 0.037640, loss_weight: 0.000674
[21:16:54.080] iteration 53 : loss : 0.399169 cons_dist: 0.015082, loss_weight: 0.000674
[21:16:54.997] iteration 54 : loss : 0.429304 cons_dist: 0.008698, loss_weight: 0.000674
[21:16:55.915] iteration 55 : loss : 0.450789 cons_dist: 0.011161, loss_weight: 0.000674
[21:16:56.835] iteration 56 : loss : 0.373909 cons_dist: 0.006040, loss_weight: 0.000674
[21:16:57.754] iteration 57 : loss : 0.381872 cons_dist: 0.009008, loss_weight: 0.000674
[21:16:58.672] iteration 58 : loss : 0.466782 cons_dist: 0.008175, loss_weight: 0.000674
